,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,60_330,61_329,101_101,105_105,111_225,111_111,113_114,115_112,115_115,117_119,119_123,119_171,120_297,120_122,121_123,121_122,125_131,127_135,129_145,141_149,151_163,161_179,163_179,169_185,169_183,171_189,179_201,181_315,183_203,185_202,187_209,189_207,189_209,191_223,193_116,193_217,199_229,201_323,205_319,207_237,211_269,213_261,217_257,229_261,237_273,239_275,241_275,247_285,249_295,255_287,255_289,257_303,261_307,263_117,265_321,267_311,269_325,271_191,273_319,275_239,River,Lake,1,2,3
39600,73.756905,46.00194,49.15047,46.651596,45.94377,42.785873,63.767387,92.59739,92.59739,54.921513,54.197136,51.66392,51.449886,52.423832,49.852238,49.155716,49.968487,50.145313,49.960537,50.112312,50.593666,51.60336,50.34094,49.55384,49.552418,49.54746,48.992653,48.607174,47.386833,48.769436,48.901276,48.95803,49.545856,49.558613,49.315792,48.427677,47.824867,47.69221,47.69221,47.692207,47.13683,47.137012,46.759464,46.751495,46.64872,46.64489,46.653954,46.687416,46.38394,46.62793,47.143517,47.104176,48.025204,48.025204,48.020943,48.539944,44.87381,44.60955,44.555794,46.961998,44.853764,44.26266,44.49372,44.00079,43.546368,43.39372,43.36467,43.317425,43.312553,43.309734,43.31104,43.072308,43.071266,43.06246,42.97455,42.973732,42.973633,42.95044,42.95059,42.926468,42.83188,42.84491,50.2645,50.298737,50.31905,50.435677,47.32379,47.500767,47.104355,46.684772,44.85493,44.601547,78.18239,92.59709,54.92195,51.66434,49.852085,49.85266,49.15585,49.968452,49.96873,50.14529,49.960644,49.9605,50.112392,50.112392,50.593563,50.593586,50.34086,49.55384,49.552353,48.606884,49.54586,47.824764,47.692307,47.137012,47.13712,46.75941,46.64469,46.65399,46.687378,46.627132,47.14349,47.10408,47.104206,48.025352,48.02543,48.025204,44.873962,44.609543,44.853764,44.49382,43.39367,43.364624,43.312553,43.07235,43.062405,42.97454,42.97374,42.950447,42.950584,42.844933,42.844887,50.26451,50.319157,50.435825,47.323895,47.500916,47.104248,46.684807,44.85493,44.601524,67.056,50.9016,45.94377,42.785873,49.15046
40500,72.57949,41.620747,49.204224,43.30886,46.000656,42.805794,67.056,44.671864,44.671864,51.11664,50.30907,47.2145,46.981518,48.31129,45.34381,44.836887,45.343357,45.306877,44.51095,44.847095,44.706627,44.671864,45.329308,47.65645,47.652416,47.64746,45.656307,44.22598,43.005646,44.23786,44.256,44.264923,44.392063,44.408337,44.271866,43.946163,43.727085,43.677444,43.677444,43.67744,43.468483,43.46867,43.31135,43.305218,43.3717,43.436893,43.311214,43.436916,43.0826,43.27548,43.5406,43.500572,44.05365,44.05286,44.045937,44.41444,41.860115,41.643066,41.58931,43.44726,41.872948,41.737556,41.738876,41.736057,41.733463,41.73262,41.72145,41.674206,41.669334,41.66651,41.66782,41.725876,41.724834,41.799458,41.843987,41.84463,41.844536,41.865738,41.865665,41.898617,42.135326,42.148357,45.258614,45.3292,45.473072,45.611546,43.539932,43.723015,43.47324,43.31135,41.860928,41.67192,44.671864,44.671864,51.11713,47.215004,45.343704,45.3443,44.83697,45.343357,45.34363,45.30688,44.510983,44.51094,44.847305,44.847073,44.706593,44.70665,45.329544,47.656445,47.652176,44.225697,44.392067,43.727047,43.677483,43.468662,43.468704,43.31131,43.4376,43.311214,43.436813,43.27485,43.54057,43.500553,43.500595,44.053753,44.053013,44.05286,41.860233,41.6431,41.872936,41.738914,41.732635,41.72145,41.669334,41.725876,41.79949,41.84399,41.844627,41.865734,41.86567,42.14829,42.14859,45.258667,45.4732,45.611744,43.53997,43.72311,43.473198,43.31135,41.860935,41.671936,67.056,50.9016,46.000664,42.805794,49.20426
41400,72.536804,41.441982,49.020317,43.13034,45.813293,42.62161,67.056,44.49359,44.49359,50.978416,50.16725,47.0562,46.822083,48.15974,45.175014,44.66565,45.1745,45.13701,44.33294,44.672073,44.52835,44.49359,45.15024,47.47444,47.470413,47.46545,45.47617,44.047215,42.826874,44.059162,44.077366,44.08632,44.213768,44.23002,44.093796,43.768017,43.548885,43.499214,43.499214,43.49921,43.29013,43.29031,43.13284,43.1267,43.193077,43.258156,43.132698,43.258186,42.90423,43.09723,43.363037,43.322483,43.87856,43.87775,43.870758,44.241146,41.681057,41.463966,41.410202,43.26946,41.693813,41.557995,41.559364,41.556435,41.55373,41.552856,41.541656,41.49441,41.489536,41.48672,41.488026,41.545918,41.544872,41.61914,41.663372,41.664017,41.663918,41.685005,41.68493,41.71772,41.95339,41.96642,45.087357,45.15853,45.30397,45.44324,43.36163,43.546062,43.294956,43.132843,41.68185,41.49273,44.49359,44.49359,50.978912,47.056705,45.174908,45.175507,44.665733,45.1745,45.174778,45.137012,44.332973,44.332928,44.672283,44.67205,44.52832,44.528374,45.15047,47.474438,47.470173,44.046925,44.21377,43.548843,43.499256,43.29031,43.29035,43.1328,43.25886,43.132698,43.258087,43.0966,43.36301,43.322468,43.32251,43.878662,43.877907,43.87775,41.68118,41.463997,41.69381,41.559402,41.552864,41.541656,41.489536,41.545918,41.619167,41.66338,41.66401,41.685,41.68494,41.966354,41.966652,45.087406,45.3041,45.443436,43.36167,43.546158,43.29492,43.132843,41.681858,41.49275,67.056,50.9016,45.813297,42.62161,49.02035
42300,72.49417,41.26338,48.836525,42.95203,45.62627,42.437763,67.056,44.315495,44.315495,50.84036,50.025604,46.898083,46.66283,48.00838,45.006424,44.494614,45.00584,44.96733,44.155106,44.497234,44.350258,44.315495,44.971336,47.292576,47.288548,47.28359,45.29619,43.86861,42.648273,43.880634,43.898903,43.907883,44.035645,44.051876,43.91591,43.59006,43.37088,43.321186,43.321186,43.32118,43.111977,43.11216,42.954533,42.9484,43.014664,43.079628,42.954388,43.07967,42.72607,42.919193,43.185684,43.1446,43.703674,43.70285,43.69579,44.068066,41.50222,41.28508,41.231316,43.09186,41.514904,41.378662,41.38009,41.37704,41.374233,41.37332,41.36209,41.31485,41.30998,41.30715,41.308464,41.366188,41.365147,41.439068,41.483013,41.483654,41.48355,41.504528,41.50445,41.537083,41.77174,41.78477,44.916283,44.98805,45.135056,45.27512,43.18353,43.369316,43.116886,42.954533,41.503,41.313763,44.315495,44.315495,50.84086,46.898594,45.006313,45.006912,44.494698,45.00584,45.00612,44.967335,44.155136,44.15509,44.497448,44.49721,44.350224,44.35028,44.97157,47.292576,47.28831,43.86833,44.03565,43.370842,43.321224,43.11216,43.1122,42.954494,43.08033,42.954388,43.079567,42.918564,43.185658,43.14458,43.144623,43.703773,43.703003,43.70285,41.50234,41.285114,41.5149,41.380127,41.37333,41.36209,41.30998,41.366188,41.439095,41.483017,41.483646,41.504524,41.504463,41.784702,41.785,44.916332,45.13519,45.275314,43.183563,43.369408,43.116844,42.954533,41.503002,41.313778,67.056,50.9016,45.626278,42.437763,48.836563
43200,72.49763,41.180058,48.652863,42.883472,45.439587,42.254253,67.056,44.22688,44.22688,50.851562,50.036922,46.88342,46.64698,48.011257,44.967228,44.449345,44.966183,44.92187,44.071697,44.426884,44.26164,44.22688,44.869755,47.141888,47.137955,47.133224,45.1846,43.784153,42.564957,43.797394,43.81647,43.82576,43.955315,43.971348,43.83596,43.514675,43.298473,43.249355,43.24935,43.24935,43.04244,43.04261,42.886185,42.880203,42.944397,43.00744,42.885868,43.00762,42.66718,42.856174,43.121662,43.076855,43.647873,43.64691,43.639503,44.017418,41.471027,41.26,41.207993,43.028194,41.481865,41.340935,41.34373,41.337765,41.332264,41.33046,41.319134,41.27407,41.269424,41.26673,41.267982,41.32021,41.319214,41.382076,41.418007,41.41854,41.41845,41.436054,41.435993,41.463726,41.665913,41.678345,44.86195,44.936058,45.09052,45.232483,43.113262,43.30582,43.047913,42.886127,41.471447,41.28597,44.22688,44.22688,50.852062,46.88393,44.967117,44.967724,44.44943,44.966183,44.966465,44.92188,44.071728,44.071686,44.42711,44.426857,44.261604,44.261665,44.869987,47.141888,47.137722,43.783863,43.95532,43.298435,43.249393,43.04261,43.042652,42.886143,43.00811,42.885868,43.007523,42.855556,43.121635,43.076836,43.07688,43.64798,43.64707,43.64691,41.471138,41.260025,41.481857,41.34377,41.330463,41.319134,41.269424,41.32021,41.3821,41.41801,41.418537,41.436047,41.435997,41.678288,41.67855,44.862007,45.090652,45.23268,43.1133,43.30592,43.04787,42.886127,41.47145,41.285984,67.056,50.9016,45.43959,42.254253,48.652897
44100,73.69196,45.63609,48.708366,46.30327,45.50179,42.285393,63.74903,92.47377,92.47377,54.712036,53.98277,51.3948,51.17831,52.18803,49.55348,48.846462,49.663303,49.823807,49.60941,49.777634,50.23469,51.250935,49.969128,49.137814,49.136467,49.131737,48.605637,48.240177,47.020985,48.40809,48.5431,48.60106,49.19698,49.209484,48.96718,48.08221,47.48136,47.34894,47.34894,47.348938,46.7944,46.79458,46.41689,46.409084,46.299454,46.294727,46.305668,46.339573,46.048256,46.287575,46.80539,46.76319,47.700108,47.700092,47.695442,48.222885,44.5701,44.312164,44.26016,46.623085,44.547375,43.935062,44.180702,43.656666,43.17356,43.011257,42.981945,42.936882,42.932236,42.929543,42.930794,42.657795,42.656807,42.642452,42.540928,42.539963,42.539867,42.512325,42.512493,42.483128,42.364563,42.376995,49.941284,49.977448,50.00167,50.122105,46.981167,47.16561,46.763245,46.33807,44.54922,44.30218,78.1114,92.47347,54.712475,51.39523,49.55332,49.55391,48.846596,49.663273,49.66356,49.823784,49.609512,49.609367,49.77771,49.777702,50.23459,50.23462,49.969044,49.137814,49.136402,48.239895,49.196983,47.481262,47.349045,46.79458,46.794678,46.416836,46.29451,46.305706,46.33954,46.28679,46.805363,46.763092,46.76322,47.700256,47.70032,47.700092,44.570248,44.312157,44.547375,44.180805,43.011204,42.98189,42.932236,42.65785,42.642387,42.54092,42.53997,42.512333,42.51249,42.37703,42.376965,49.941296,50.001785,50.122257,46.981262,47.165764,46.763138,46.338104,44.54922,44.30215,67.056,50.9016,45.50179,42.285393,48.708355
45000,73.71259,45.72303,48.800404,46.39048,45.601215,42.348938,63.753353,92.50284,92.50284,54.77857,54.05099,51.47112,51.25515,52.260815,49.63431,48.928764,49.744495,49.905983,49.69394,49.860817,50.319138,51.33384,50.05479,49.227535,49.226185,49.22146,48.693737,48.327114,47.10792,48.494648,48.629395,48.687252,49.282173,49.29469,49.052105,48.16769,47.56722,47.43489,47.43489,47.434887,46.88075,46.880924,46.503532,46.49572,46.38681,46.38221,46.39288,46.426815,46.134586,46.374203,46.89149,46.849537,47.784634,47.78462,47.779995,48.306347,44.654827,44.39671,44.344704,46.709373,44.63182,44.01619,44.26363,43.735756,43.24912,43.085625,43.056194,43.011135,43.00649,43.003796,43.005047,42.72881,42.72782,42.71301,42.6102,42.60922,42.609127,42.58119,42.58136,42.551525,42.430847,42.44328,50.023426,50.059402,50.08331,50.20331,47.067375,47.25123,46.849586,46.425125,44.63373,44.38653,78.1281,92.50254,54.779007,51.471546,49.63415,49.634743,48.928898,49.74446,49.74475,49.905956,49.694042,49.693897,49.8609,49.860893,50.319035,50.319065,50.054707,49.227535,49.22612,48.326828,49.282177,47.567116,47.434994,46.880924,46.881027,46.503483,46.381996,46.39292,46.42678,46.37342,46.891464,46.849434,46.849564,47.784782,47.784843,47.78462,44.654976,44.396694,44.63182,44.263733,43.085567,43.056145,43.00649,42.728863,42.712944,42.61019,42.609226,42.581192,42.58135,42.443314,42.44324,50.02344,50.083424,50.20346,47.06747,47.251377,46.84948,46.425156,44.63373,44.386505,67.056,50.9016,45.601215,42.348938,48.80039
45900,73.733154,45.809692,48.89217,46.47737,45.699833,42.4135,63.757656,92.53182,92.53182,54.844887,54.118996,51.5472,51.331753,52.33337,49.714878,49.01079,49.825424,49.9879,49.7782,49.943737,50.403324,51.41649,50.14019,49.31699,49.315636,49.310905,48.781567,48.41378,47.19459,48.580948,48.715427,48.773174,49.3671,49.379623,49.136753,48.252884,47.65278,47.520546,47.520546,47.520542,46.966805,46.966976,46.589878,46.582058,46.47384,46.46936,46.479774,46.513733,46.220627,46.460533,46.977295,46.935574,47.86887,47.868855,47.864265,48.389526,44.739372,44.48108,44.429073,46.795357,44.716095,44.097347,44.34648,43.81499,43.325027,43.160416,43.13088,43.085823,43.081177,43.078484,43.07973,42.80045,42.799454,42.784206,42.680187,42.679195,42.679104,42.650787,42.650963,42.620686,42.498013,42.510445,50.10531,50.141098,50.164696,50.28426,47.153286,47.336544,46.935627,46.511868,44.71807,44.470722,78.14474,92.531525,54.84532,51.547623,49.714718,49.715305,49.01092,49.825394,49.82568,49.987877,49.7783,49.778156,49.94382,49.943813,50.40322,50.403248,50.140106,49.31699,49.31557,48.413498,49.367104,47.65268,47.52065,46.966976,46.96708,46.589825,46.469147,46.479816,46.513695,46.459747,46.97727,46.93547,46.9356,47.86902,47.869083,47.868855,44.739525,44.481068,44.716095,44.34658,43.16036,43.130833,43.081177,42.8005,42.78414,42.680176,42.679203,42.65079,42.650955,42.510475,42.510406,50.105324,50.16481,50.284416,47.15339,47.336693,46.93552,46.5119,44.718067,44.470695,67.056,50.9016,45.69983,42.4135,48.892162
46800,73.84185,46.024258,48.98367,46.73702,45.797665,42.479015,63.767746,92.5998,92.5998,55.19543,54.479393,51.873608,51.65855,52.69836,50.020153,49.30666,50.11986,50.255886,49.99588,50.18729,50.601345,51.61024,50.322548,49.44313,49.441914,49.43777,48.9586,48.625298,47.40915,48.802086,48.941116,49.00046,49.600945,49.613007,49.364532,48.493763,47.902115,47.7714,47.771397,47.771397,47.22367,47.223824,46.848988,46.841217,46.731236,46.72483,46.73921,46.77065,46.48332,46.722008,47.24183,47.196465,48.150047,48.149967,48.1447,48.67889,45.009747,44.752197,44.700405,47.058823,44.98637,44.354664,44.612404,44.06257,43.555687,43.385357,43.357086,43.317608,43.313538,43.31118,43.312275,42.99597,42.9951,42.970444,42.850273,42.8491,42.849014,42.815155,42.815353,42.778065,42.62085,42.631737,50.366707,50.40527,50.435875,50.5595,47.40828,47.60418,47.19639,46.77122,44.98837,44.74121,78.18378,92.59951,55.195858,51.874035,50.019993,50.020596,49.306797,50.119835,50.12012,50.255867,49.995975,49.995842,50.187378,50.187355,50.601242,50.601276,50.32246,49.44313,49.441856,48.625008,49.60095,47.90201,47.7715,47.22382,47.223927,46.848938,46.724575,46.73925,46.770615,46.72123,47.241802,47.19636,47.19649,48.1502,48.150196,48.149967,45.009895,44.75219,44.98637,44.612507,43.385292,43.357033,43.313538,42.99602,42.970364,42.850258,42.849106,42.81516,42.815346,42.63178,42.631683,50.366722,50.435993,50.559658,47.408375,47.604332,47.19628,46.77125,44.98837,44.74118,67.056,50.9016,45.79766,42.479015,48.983658
47700,73.86373,46.115665,49.079124,46.83102,45.90585,42.56276,63.772305,92.63052,92.63052,55.265976,54.55175,51.954487,51.740005,52.775646,50.10621,49.39449,50.206165,50.342922,50.085426,50.27545,50.69048,51.697754,50.412697,49.53665,49.535435,49.53129,49.05089,48.7167,47.500557,48.89319,49.03201,49.091263,49.69096,49.703022,49.454823,48.585087,47.99414,47.863594,47.863594,47.86359,47.316566,47.316723,46.94239,46.934616,46.825413,46.819164,46.833218,46.86471,46.576702,46.81553,47.334488,47.28937,48.240627,48.240547,48.235313,48.76817,45.102413,44.8448,44.793003,47.15178,45.07893,44.4459,44.704357,44.15299,43.644695,43.473896,43.44558,43.406105,43.402035,43.399677,43.40077,43.083153,43.082283,43.057404,42.93669,42.935516,42.935432,42.9014,42.9016,42.86411,42.705936,42.716827,50.45374,50.4921,50.522354,50.645527,47.500935,47.69614,47.2893,46.865055,45.080956,44.83373,78.201416,92.630226,55.266403,51.954914,50.10605,50.106644,49.39462,50.206135,50.20642,50.342903,50.085526,50.08539,50.275547,50.275524,50.69038,50.690414,50.41261,49.53665,49.535374,48.71642,49.69096,47.99404,47.863693,47.316723,47.316826,46.94234,46.818916,46.833252,46.86468,46.814747,47.334457,47.28927,47.289402,48.24078,48.240776,48.240547,45.102562,44.844784,45.07893,44.704456,43.47383,43.445526,43.402035,43.083206,43.057327,42.936684,42.935524,42.901405,42.901592,42.716873,42.71677,50.45376,50.52247,50.645687,47.50103,47.696293,47.289192,46.865093,45.080956,44.833702,67.056,50.9016,45.90585,42.56276,49.079117
48600,73.88554,46.206802,49.174362,46.924637,46.013165,42.6469,63.776844,92.66116,92.66116,55.336285,54.623863,52.035095,51.82119,52.852657,50.19196,49.481995,50.292164,50.429676,50.174683,50.363327,50.77934,51.784992,50.50258,49.62994,49.628716,49.624573,49.142925,48.807846,47.5917,48.984024,49.12263,49.181797,49.78069,49.792755,49.544804,48.676075,48.085823,47.95544,47.955437,47.955437,47.409103,47.409256,47.03542,47.02764,46.919193,46.913094,46.92683,46.95838,46.66972,46.908665,47.426777,47.38191,48.330864,48.330784,48.32558,48.857113,45.194767,44.937084,44.88529,47.24437,45.171185,44.536938,44.79605,44.24328,43.73369,43.56245,43.534096,43.49462,43.49055,43.488194,43.489285,43.170464,43.169594,43.144512,43.0233,43.022114,43.02203,42.987846,42.988045,42.95037,42.791317,42.802208,50.54049,50.578644,50.608547,50.73127,47.59323,47.787743,47.381844,46.958508,45.173233,44.925945,78.219,92.660866,55.33671,52.03552,50.191803,50.192394,49.48213,50.292137,50.292423,50.429657,50.174778,50.174644,50.36342,50.363396,50.77924,50.779274,50.50249,49.62994,49.62866,48.80756,49.780693,48.08572,47.95554,47.409256,47.40936,47.035366,46.912846,46.926872,46.95835,46.907883,47.426746,47.381805,47.381935,48.331013,48.331013,48.330784,45.19492,44.937073,45.171185,44.796154,43.56238,43.534042,43.49055,43.17052,43.144432,43.023293,43.022125,42.98785,42.98804,42.802254,42.80215,50.5405,50.608665,50.731426,47.593327,47.7879,47.381737,46.95854,45.17323,44.92592,67.056,50.9016,46.01316,42.6469,49.17435
49500,72.69513,41.75678,49.026463,43.481125,45.868076,42.529045,67.056,44.78417,44.78417,51.490955,50.692432,47.54331,47.308647,48.687237,45.607323,45.082104,45.60535,45.551105,44.639484,45.01537,44.81907,44.78417,45.40248,47.579865,47.576138,47.571995,45.70316,44.35782,43.141674,44.373604,44.394066,44.40384,44.534435,44.550194,44.410625,44.09826,43.88782,43.839813,43.839813,43.83981,43.63737,43.637524,43.483463,43.477463,43.53912,43.599033,43.48332,43.599476,43.263374,43.453457,43.723686,43.67529,44.26642,44.265224,44.257202,44.643215,42.062424,41.850716,41.79892,43.628548,42.071297,41.913353,41.920147,41.905655,41.892296,41.887863,41.876602,41.837128,41.833057,41.8307,41.83179,41.874836,41.873966,41.91451,41.93543,41.935757,41.935673,41.946766,41.946728,41.964848,42.101883,42.11277,45.474983,45.552517,45.719116,45.862667,43.706764,43.91132,43.643997,43.483467,42.062508,41.873478,44.78417,44.78417,51.491444,47.54382,45.607212,45.60783,45.082188,45.60535,45.60564,45.551113,44.63952,44.639477,45.015606,45.015343,44.819042,44.819103,45.4027,47.579865,47.575916,44.357536,44.53444,43.887783,43.83985,43.637524,43.63756,43.483425,43.599655,43.48332,43.59938,43.45283,43.72365,43.67527,43.67532,44.266525,44.26538,44.265224,42.06254,41.85074,42.071293,41.92019,41.887867,41.876602,41.833057,41.874836,41.91452,41.93543,41.935753,41.946762,41.94673,42.112732,42.11292,45.47504,45.719254,45.86287,43.7068,43.91142,43.643955,43.483467,42.06251,41.87349,67.056,50.9016,45.86808,42.529045,49.026497
50400,72.8192,41.892082,48.849148,43.645348,45.69267,42.38514,67.056,44.894325,44.894325,51.89244,51.10368,47.893787,47.657223,49.090252,45.885223,45.337234,45.880962,45.80619,44.76513,45.18621,44.929226,44.894325,45.473812,47.50291,47.499493,47.496162,45.74934,44.488556,43.276974,44.5088,44.531635,44.542244,44.67534,44.69062,44.545567,44.24522,44.042503,43.99591,43.99591,43.99591,43.79905,43.799175,43.64758,43.6417,43.697777,43.751648,43.647385,43.753155,43.437645,43.624783,43.902546,43.844078,44.481792,44.48007,44.470764,44.87818,42.25682,42.04948,41.999203,43.804756,42.264015,42.088478,42.10178,42.073406,42.047253,42.038525,42.02845,41.99671,41.99344,41.99154,41.99242,42.020462,42.019768,42.0433,42.050667,42.0508,42.050735,42.05555,42.055534,42.06408,42.133717,42.142475,45.699417,45.784718,45.976616,46.12593,43.86672,44.09688,43.80805,43.647568,42.256805,42.068104,44.894325,44.894325,51.892925,47.894306,45.8851,45.88575,45.337322,45.880962,45.88126,45.8062,44.765152,44.765118,45.18647,45.18617,44.9292,44.929268,45.474014,47.50291,47.499283,44.48827,44.675343,44.04247,43.99595,43.799175,43.79921,43.64754,43.752182,43.647385,43.75307,43.624172,43.902508,43.844055,43.844116,44.481907,44.480236,44.48007,42.25693,42.049503,42.26401,42.10182,42.038525,42.02845,41.99344,42.02047,42.043304,42.050667,42.0508,42.05555,42.055534,42.142452,42.14256,45.699474,45.976757,46.126144,43.866753,44.09699,43.808006,43.647568,42.256813,42.06811,67.056,50.9016,45.692673,42.38514,48.84918
51300,72.783264,41.736465,48.67858,43.49609,45.531445,42.277607,67.056,44.740143,44.740143,51.776176,50.984425,47.760025,47.522522,48.962784,45.74273,45.192944,45.73826,45.661926,44.611893,45.03619,44.775047,44.740143,45.317303,47.337875,47.33446,47.33113,45.589737,44.33294,43.121365,44.353466,44.376526,44.38723,44.5213,44.536514,44.393166,44.09397,43.892036,43.845608,43.845608,43.845604,43.649406,43.64953,43.498333,43.492477,43.54832,43.601986,43.498123,43.603554,43.29003,43.47646,43.754047,43.694862,44.334732,44.332973,44.323597,44.732433,42.113216,41.906406,41.85613,43.65632,42.120872,41.95027,41.962082,41.936893,41.913673,41.90593,41.895977,41.864235,41.860966,41.85907,41.859947,41.888992,41.888294,41.9128,41.921467,41.921623,41.921555,41.926956,41.926945,41.936367,42.012096,42.02085,45.553402,45.639313,45.832962,45.982975,43.71686,43.948406,43.658558,43.498318,42.11322,41.92582,44.740143,44.740143,51.776657,47.76054,45.742607,45.74326,45.19303,45.73826,45.738556,45.661934,44.61192,44.61188,45.036453,45.036148,44.77502,44.77509,45.31751,47.337875,47.334255,44.332657,44.521305,43.892006,43.845646,43.64953,43.649563,43.49829,43.60252,43.498123,43.60347,43.47585,43.75401,43.69484,43.6949,44.334843,44.33314,44.332973,42.11333,41.90643,42.120872,41.962124,41.90593,41.895973,41.860966,41.888996,41.912804,41.921467,41.92162,41.926956,41.926945,42.020832,42.020943,45.553467,45.833107,45.98319,43.716896,43.948513,43.658516,43.498318,42.11322,41.925827,67.056,50.9016,45.531445,42.277607,48.678616
52200,73.89723,45.857086,48.58424,46.671085,45.449722,42.22707,63.75947,92.54404,92.54404,55.37399,54.663757,51.964878,51.747437,52.86544,50.052597,49.31858,50.134346,50.22884,49.865482,50.106564,50.43946,51.451313,50.12518,49.120255,49.119267,49.115932,48.72536,48.45356,47.24198,48.65021,48.7996,48.86277,49.485744,49.496918,49.250763,48.401726,47.82419,47.69603,47.696026,47.696026,47.1584,47.158527,46.787716,46.780186,46.66171,46.651966,46.673122,46.701923,46.434383,46.665768,47.190582,47.137672,48.130318,48.130013,48.12351,48.676086,45.00641,44.755943,44.705666,47.00581,44.983303,44.34827,44.61197,44.049408,43.530796,43.356483,43.33051,43.298767,43.295498,43.2936,43.29448,42.936077,42.935375,42.896137,42.75552,42.75411,42.754044,42.712868,42.713104,42.6663,42.459408,42.468166,50.324398,50.368874,50.41503,50.546783,47.339863,47.558727,47.136715,46.706467,44.985325,44.74429,78.15175,92.54374,55.374416,51.96532,50.052433,50.05306,49.318714,50.134323,50.13462,50.22883,49.865574,49.865444,50.106678,50.10662,50.439365,50.439407,50.125076,49.120255,49.11922,48.453274,49.48575,47.82409,47.696125,47.158527,47.15863,46.787666,46.65163,46.673164,46.7019,46.66501,47.190548,47.13757,47.13771,48.13047,48.130245,48.130013,45.006557,44.755936,44.983303,44.612072,43.35641,43.33045,43.295498,42.936134,42.89604,42.75551,42.75412,42.712875,42.713097,42.468224,42.468082,50.324417,50.415157,50.54695,47.339962,47.558884,47.136604,46.706505,44.985325,44.74426,67.056,50.9016,45.44972,42.22707,48.584225
53100,73.92141,45.957638,48.687977,46.776707,45.574203,42.334225,63.7645,92.57791,92.57791,55.451904,54.743702,52.05423,51.837452,52.950924,50.14814,49.416313,50.230034,50.325024,49.964596,50.204147,50.537815,51.547867,50.224392,49.222336,49.221344,49.21801,48.82655,48.55411,47.34253,48.750507,48.899723,48.962826,49.585155,49.596325,49.351,48.503536,47.92707,47.799152,47.799152,47.799152,47.262573,47.262695,46.892616,46.885094,46.767563,46.75804,46.77874,46.80766,46.53959,46.770977,47.294514,47.241875,48.231514,48.231205,48.22474,48.77565,45.111504,44.861053,44.810776,47.110195,45.08843,44.45368,44.717224,44.154995,43.636692,43.46248,43.436512,43.404774,43.4015,43.3996,43.400482,43.04237,43.041668,43.002487,42.862,42.860584,42.86052,42.819386,42.81962,42.77287,42.56621,42.574966,50.420643,50.46489,50.510605,50.641857,47.44368,47.66169,47.24092,46.811886,45.090446,44.849415,78.1712,92.577614,55.452328,52.05467,50.14798,50.1486,49.416443,50.230007,50.2303,50.32501,49.96469,49.96456,50.204258,50.2042,50.53772,50.537758,50.22429,49.222336,49.2213,48.55383,49.585155,47.92697,47.79925,47.262695,47.2628,46.892567,46.757713,46.77878,46.807636,46.77022,47.294476,47.241768,47.24191,48.231667,48.23144,48.23121,45.11165,44.861042,45.088436,44.717327,43.46241,43.43645,43.4015,43.04243,43.002396,42.861984,42.8606,42.819397,42.81961,42.575024,42.574883,50.420662,50.51073,50.64203,47.44378,47.66185,47.24081,46.81192,45.090446,44.84939,67.056,50.9016,45.5742,42.334225,48.687965
54000,46.105595,45.225273,48.791534,45.713535,45.697647,42.4413,63.711666,92.222824,92.222824,46.105595,46.09394,46.380337,46.37108,46.08734,46.115208,46.098965,46.355503,47.083694,48.696354,48.179733,49.504425,50.53418,49.37295,48.98029,48.978836,48.97629,48.29909,47.81681,46.61017,47.944637,48.04336,48.085293,48.504,48.52269,48.084934,47.23902,46.662804,46.545387,46.545387,46.545387,46.064274,46.064365,45.772648,45.765663,45.71547,45.715584,45.71547,45.721977,45.36603,45.566643,45.841137,45.89813,46.01169,46.029045,46.04252,46.038486,44.11927,43.881725,43.83166,45.744495,44.1079,43.65974,43.824352,43.47318,43.149437,43.04065,43.02291,42.99867,42.99617,42.99472,42.995396,42.789562,42.789024,42.771877,42.69328,42.692505,42.692455,42.670155,42.670284,42.645573,42.540504,42.547195,47.506565,47.41251,47.07264,47.036304,46.219013,45.99855,45.95097,45.732132,44.107937,43.879444,77.96725,92.22253,46.105595,46.3803,46.1152,46.115204,46.099007,46.35543,46.355503,47.083584,48.696487,48.69634,48.179394,48.179947,49.50429,49.50421,49.37291,48.98029,48.978752,47.81653,48.50401,46.662716,46.545475,46.064365,46.064453,45.772602,45.715576,45.715492,45.721878,45.565987,45.841175,45.898087,45.89809,46.0117,46.02906,46.029037,44.119404,43.88172,44.1079,43.824432,43.040607,43.022877,42.99617,42.789593,42.771828,42.693275,42.692516,42.67016,42.67028,42.547222,42.547157,47.506462,47.0726,47.03623,46.2191,45.99856,45.950912,45.732147,44.107937,43.879433,67.056,50.9016,45.697647,42.4413,48.79153
