,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,60_330,61_329,101_101,105_105,111_225,111_111,113_114,115_112,115_115,117_119,119_123,119_171,120_297,120_122,121_123,121_122,125_131,127_135,129_145,141_149,151_163,161_179,163_179,169_185,169_183,171_189,179_201,181_315,183_203,185_202,187_209,189_207,189_209,191_223,193_116,193_217,199_229,201_323,205_319,207_237,211_269,213_261,217_257,229_261,237_273,239_275,241_275,247_285,249_295,255_287,255_289,257_303,261_307,263_117,265_321,267_311,269_325,271_191,273_319,275_239,River,Lake,1,2,3
39600,28.951307,36.24834,9.831269,42.84159,5.740652,7.276672,63.767384,92.59739,92.59739,42.11991,41.090733,42.97712,44.744286,46.23639,46.804237,48.546116,45.701283,46.00003,49.350933,50.112312,51.203266,48.250553,46.988136,32.48504,34.007614,47.71866,39.54385,47.387974,48.75843,48.464634,43.262474,44.081226,39.335052,29.38085,45.32291,46.598873,46.605663,46.16821,46.16821,48.3018,48.66083,48.661007,47.97866,47.970695,44.21032,44.206486,44.215553,43.334614,41.507137,41.75113,43.333515,45.884975,40.4052,42.538803,43.296543,41.52954,45.48341,44.57907,43.94619,40.5612,38.45296,43.95786,41.75052,39.12399,44.155964,41.260117,41.231068,41.183823,41.48375,42.09053,40.87264,39.871902,41.54726,38.795258,39.01215,39.011326,38.706432,37.46404,37.464188,33.782467,31.859077,34.615307,45.082893,42.678734,50.319046,50.435673,47.32379,41.099964,47.104355,44.855972,42.41653,41.553547,78.18239,92.597084,42.12035,42.97754,46.80408,46.80466,48.54625,45.70125,45.701527,46.000008,49.35104,49.350895,50.112392,50.112392,51.20316,51.203186,46.988056,32.48504,34.007553,47.387684,39.33506,46.60556,46.168304,48.661007,48.661114,47.978607,44.20629,44.215588,43.334576,41.750328,43.33349,45.884872,45.885002,40.40535,42.539024,42.538803,45.48356,44.579063,38.45296,41.750618,41.260067,41.23102,41.48375,39.87195,38.795204,39.01214,39.011337,37.464046,37.46418,34.615334,34.615288,45.082905,50.319153,50.43582,47.323895,41.100113,47.104244,44.856007,42.41653,41.55352,0.0,0.0,5.740652,7.276672,9.83126
40500,27.77389,31.867146,9.885024,39.498856,5.797537,7.2965913,67.05599,44.671864,44.671864,38.315037,37.202667,38.5277,40.275917,42.123848,42.295807,44.227287,41.076157,41.161594,43.901344,44.847095,45.316223,41.31906,41.976505,30.587648,32.107613,45.818657,36.207504,43.00678,44.377243,43.93306,38.6172,39.388123,34.181263,24.230574,40.278984,42.117363,42.507885,42.153442,42.153442,44.28704,44.99248,44.992664,44.530552,44.524414,40.9333,40.998493,40.87281,40.084114,38.205795,38.398678,39.730595,42.281372,36.433647,38.56646,39.321533,37.404037,42.469715,41.612587,40.979706,37.04646,35.472145,41.43275,38.995674,36.859257,42.34306,39.59902,39.587845,39.540604,39.840534,40.44731,39.22942,38.525475,40.200832,37.532257,37.881584,37.882233,37.57733,36.379337,36.37926,32.754612,31.162525,33.918755,40.07701,37.709198,45.47307,45.61154,43.539932,37.322212,43.47324,41.48255,39.422527,38.62392,44.671864,44.671864,38.31553,38.5282,42.2957,42.296295,44.227367,41.076157,41.07643,41.1616,43.90138,43.901337,44.8473,44.84707,45.31619,45.316246,41.97674,30.587643,32.107372,43.006496,34.181263,42.507847,42.15348,44.99266,44.992702,44.53051,40.9992,40.87281,40.08401,38.398045,39.730568,42.281353,42.281395,36.433754,38.566612,38.56646,42.46983,41.612617,35.472137,38.99571,39.599033,39.587845,39.840534,38.525475,37.532288,37.881588,37.882225,36.37933,36.379265,33.918686,33.918987,40.077065,45.4732,45.61174,43.53997,37.322308,43.473194,41.48255,39.42253,38.623936,0.0,0.0,5.7975416,7.2965913,9.885061
41400,27.7312,31.688381,9.701115,39.32034,5.610172,7.1124077,67.05599,44.49359,44.49359,38.17681,37.06085,38.369396,40.11648,41.972298,42.127014,44.05605,40.907295,40.991726,43.72334,44.67207,45.137947,41.14079,41.79744,30.40564,31.925613,45.63665,36.027367,42.828014,44.19847,43.75436,38.438564,39.209515,34.002964,24.052256,40.100918,41.939217,42.329685,41.975212,41.975212,44.108807,44.81413,44.814312,44.352036,44.3459,40.754673,40.81975,40.694294,39.905384,38.027428,38.22043,39.553036,42.10328,36.25856,38.39135,39.14636,37.230747,42.290653,41.433483,40.800602,36.868656,35.293015,41.253193,38.816162,36.679634,42.16333,39.419254,39.408054,39.36081,39.660736,40.267517,39.049625,38.345512,40.020874,37.351936,37.700974,37.701614,37.396717,36.198605,36.19853,32.573715,30.980587,33.736816,39.905754,37.53853,45.30397,45.443237,43.361626,37.14526,43.294956,41.30404,39.24345,38.444725,44.49359,44.49359,38.17731,38.369904,42.126907,42.127506,44.056133,40.907295,40.907574,40.991734,43.723373,43.723324,44.67228,44.672047,45.137917,45.137974,41.797672,30.405636,31.925371,42.827724,34.00297,42.329643,41.975254,44.814312,44.81435,44.351997,40.82046,40.694294,39.90528,38.219795,39.55301,42.103264,42.10331,36.25866,38.391506,38.39135,42.290775,41.433514,35.293007,38.8162,39.419262,39.408054,39.660736,38.345512,37.351967,37.700977,37.701607,36.198597,36.19854,33.73675,33.73705,39.905804,45.3041,45.44343,43.361668,37.145355,43.294918,41.30404,39.243454,38.444744,0.0,0.0,5.6101766,7.1124077,9.701152
42300,27.688568,31.509779,9.517325,39.14203,5.4231505,6.9285626,67.05599,44.31549,44.31549,38.038757,36.9192,38.21128,39.95723,41.82094,41.958424,43.885014,40.73864,40.82205,43.5455,44.49723,44.959854,40.962692,41.618534,30.223772,31.743744,45.45479,35.84739,42.64941,44.01987,43.57583,38.2601,39.03108,33.82484,23.874113,39.923027,41.761257,42.151676,41.797184,41.797184,43.93078,44.635975,44.636158,44.17373,44.167595,40.57626,40.641224,40.515987,39.726868,37.84927,38.042393,39.375683,41.925396,36.08367,38.216446,38.971386,37.057663,42.111816,41.254597,40.621716,36.691063,35.1141,41.073856,38.636887,36.50024,41.98383,39.23972,39.22849,39.181248,39.481174,40.08795,38.870064,38.165787,39.841145,37.171864,37.52061,37.52125,37.21635,36.018124,36.01805,32.39308,30.798937,33.55517,39.73468,37.368046,45.13505,45.27512,43.183525,36.968513,43.116882,41.125732,39.064594,38.26576,44.31549,44.31549,38.039257,38.211792,41.95831,41.95891,43.885094,40.73864,40.73892,40.822052,43.545536,43.54549,44.497444,44.497208,44.95982,44.959877,41.618767,30.223772,31.74351,42.649124,33.82485,42.151638,41.797222,44.636158,44.6362,44.173695,40.641926,40.515987,39.726765,38.04176,39.375656,41.92538,41.92542,36.08377,38.2166,38.216446,42.111935,41.25463,35.114098,38.63692,39.239727,39.22849,39.481174,38.165787,37.171894,37.520615,37.521244,36.01812,36.018063,33.5551,33.555397,39.73473,45.13519,45.27531,43.183563,36.968605,43.11684,41.125732,39.0646,38.265774,0.0,0.0,5.4231553,6.9285626,9.517363
43200,27.692024,31.426456,9.333662,39.07347,5.2364645,6.7450533,67.05599,44.226875,44.226875,38.04996,36.93052,38.196617,39.94138,41.823814,41.919228,43.83974,40.698982,40.77659,43.462093,44.426884,44.871235,40.874077,41.516953,30.073084,31.593155,45.30442,35.735798,42.56495,43.936554,43.49259,38.17767,38.948956,33.74451,23.793587,39.84308,41.68587,42.07927,41.725353,41.72535,43.858948,44.566437,44.56661,44.10538,44.0994,40.505997,40.56904,40.447464,39.65482,37.790375,37.979374,39.31166,41.857655,36.02787,38.16051,38.915104,37.007015,42.080627,41.229515,40.59839,36.62739,35.081062,41.036133,38.60053,36.460964,41.94186,39.196857,39.18553,39.14047,39.440624,40.04753,38.829582,38.11981,39.79521,37.114872,37.455605,37.456142,37.15125,35.94965,35.949593,32.319725,30.693111,33.448742,39.680347,37.316055,45.090515,45.23248,43.11326,36.90502,43.04791,41.057323,39.033043,38.23797,44.226875,44.226875,38.05046,38.19713,41.919113,41.919724,43.839825,40.698982,40.69926,40.776596,43.462128,43.462086,44.427105,44.426853,44.871204,44.87126,41.517185,30.073084,31.59292,42.564663,33.744514,42.079235,41.72539,44.56661,44.56665,44.10534,40.569706,40.447464,39.654724,37.978756,39.31163,41.857635,41.85768,36.027977,38.160667,38.16051,42.080734,41.22954,35.081055,38.600567,39.19686,39.18553,39.440624,38.11981,37.114895,37.45561,37.456135,35.949646,35.949593,33.44869,33.448948,39.680405,45.09065,45.232677,43.113297,36.905117,43.047867,41.057323,39.03305,38.23798,0.0,0.0,5.236469,6.7450533,9.333695
44100,28.88636,35.88249,9.389166,42.493263,5.29867,6.776191,63.749023,92.47376,92.47376,41.910435,40.87637,42.707996,44.472706,46.000587,46.505474,48.23686,45.396103,45.678524,48.99981,49.77763,50.84429,47.898132,46.61633,32.069016,33.591663,47.302937,39.156834,47.020973,48.392586,48.103283,42.904293,43.724255,38.986176,29.031723,44.974297,46.253407,46.26216,45.824944,45.824944,47.958534,48.318394,48.318573,47.636086,47.628284,43.861053,43.856327,43.867264,42.98677,41.17145,41.410774,42.995388,45.54399,40.080105,42.21369,42.971043,41.212482,45.179695,44.281685,43.65056,40.222282,38.146572,43.63026,41.437504,38.779865,43.783157,40.87766,40.848343,40.80328,41.103436,41.71034,40.492393,39.457397,41.132805,38.37525,38.578526,38.57756,38.272667,37.025925,37.026093,33.339127,31.391762,34.147396,44.759678,42.357445,50.00167,50.1221,46.981163,40.76481,46.763245,44.509266,42.11082,41.254177,78.1114,92.473465,41.910873,42.708427,46.50532,46.50591,48.23699,45.39607,45.39636,45.678497,48.999912,48.999767,49.777706,49.777702,50.84419,50.844215,46.61624,32.069016,33.5916,47.02069,38.986183,46.26206,45.825047,48.318573,48.318676,47.636032,43.856106,43.867302,42.986736,41.409985,42.99536,45.543888,45.544018,40.080254,42.213917,42.21369,45.179848,44.281673,38.146572,41.437603,40.8776,40.84829,41.103436,39.457447,38.375187,38.578518,38.577568,37.02593,37.02609,34.147427,34.147358,44.759697,50.00178,50.122257,46.98126,40.76496,46.763138,44.5093,42.11082,41.25415,0.0,0.0,5.29867,6.776191,9.389152
45000,28.906988,35.969425,9.481202,42.58048,5.398096,6.8397355,63.75335,92.50283,92.50283,41.976967,40.944588,42.784317,44.54955,46.07337,46.586304,48.319164,45.47729,45.7607,49.084335,49.860817,50.928738,47.981037,46.70199,32.158733,33.681385,47.392654,39.244934,47.10791,48.47952,48.18985,42.990593,43.810448,39.071373,29.116926,45.059223,46.338886,46.348015,45.91089,45.91089,48.044483,48.404747,48.404926,47.722733,47.71492,43.948406,43.94381,43.95448,43.074013,41.257782,41.497402,43.08149,45.630333,40.16463,42.298218,43.05559,41.29594,45.264427,44.366226,43.7351,40.30857,38.231018,43.711384,41.520428,38.85895,43.85872,40.952026,40.922596,40.877533,41.177685,41.78459,40.566643,39.528408,41.20382,38.445805,38.6478,38.646816,38.341923,37.094784,37.09496,33.407524,31.458046,34.213676,44.841824,42.4394,50.08331,50.203304,47.06737,40.850426,46.849586,44.59632,42.19533,41.33853,78.12809,92.50253,41.9774,42.784744,46.58615,46.58674,48.319298,45.47726,45.47755,45.76067,49.08444,49.084293,49.860897,49.860886,50.928635,50.92866,46.70191,32.158733,33.68132,47.107628,39.071377,46.34791,45.910988,48.404926,48.405025,47.72268,43.943596,43.95452,43.07398,41.49662,43.081463,45.63023,45.630363,40.16478,42.29844,42.298218,45.264572,44.366215,38.231018,41.52053,40.951965,40.922543,41.177685,39.52846,38.44574,38.64779,38.646824,37.09479,37.094948,34.21371,34.21364,44.841835,50.083424,50.20346,47.067467,40.850574,46.84948,44.596355,42.19533,41.338505,0.0,0.0,5.398096,6.8397355,9.481188
45900,28.927551,36.05609,9.5729685,42.66737,5.4967136,6.9042997,63.757656,92.531815,92.531815,42.043285,41.012592,42.860397,44.62615,46.145927,46.666878,48.401188,45.558224,45.842617,49.168594,49.943733,51.01292,48.063686,46.787388,32.248188,33.770836,47.482105,39.332764,47.19458,48.566185,48.276142,43.076626,43.89637,39.156296,29.201862,45.14387,46.424084,46.43358,45.996548,45.996548,48.13014,48.4908,48.49097,47.809074,47.801254,44.035435,44.030956,44.04137,43.16093,41.343822,41.58373,43.167294,45.716373,40.248867,42.382454,43.139862,41.379124,45.348972,44.4506,43.819473,40.394558,38.315292,43.792545,41.60328,38.93819,43.934624,41.026814,40.99728,40.952217,41.252373,41.85928,40.641327,39.600044,41.27545,38.517006,38.717785,38.716793,38.4119,37.164387,37.164562,33.476685,31.525208,34.28084,44.923706,42.521095,50.164696,50.28426,47.153282,40.93574,46.935627,44.683064,42.27967,41.42272,78.14474,92.531525,42.04372,42.86082,46.666718,46.6673,48.401318,45.55819,45.558475,45.842594,49.168697,49.168556,49.94382,49.94381,51.01282,51.012848,46.787304,32.248188,33.77077,47.194294,39.1563,46.433475,45.996647,48.49097,48.491077,47.809025,44.030743,44.041412,43.160896,41.582943,43.167267,45.71627,45.7164,40.249016,42.38268,42.382454,45.34912,44.450584,38.315292,41.60338,41.026756,40.99723,41.252373,39.600098,38.51694,38.717773,38.7168,37.16439,37.164555,34.280872,34.280804,44.92372,50.164803,50.284412,47.153385,40.93589,46.93552,44.6831,42.279663,41.42269,0.0,0.0,5.496709,6.9042997,9.572959
46800,29.03625,36.270657,9.66447,42.927013,5.594545,6.969816,63.767746,92.5998,92.5998,42.39383,41.37299,43.186802,44.95295,46.510918,46.97215,48.697056,45.85266,46.110603,49.38628,50.187286,51.21094,48.25744,46.96974,32.37433,33.89711,47.608967,39.509796,47.406097,48.780746,48.497284,43.302315,44.123657,39.390144,29.435244,45.37165,46.664963,46.682915,46.2474,46.24739,48.380993,48.74767,48.74782,48.068184,48.060413,44.292835,44.28643,44.300804,43.417843,41.606514,41.845207,43.431824,45.977264,40.53005,42.663567,43.420296,41.668488,45.619347,44.721718,44.090805,40.65802,38.585567,44.049862,41.8692,39.185764,44.165283,41.251755,41.22348,41.184006,41.484734,42.091976,40.87387,39.79557,41.471096,38.70324,38.88787,38.886696,38.58181,37.32875,37.328953,33.63406,31.648048,34.402134,45.185104,42.785267,50.43587,50.559494,47.408276,41.203377,47.19639,44.942417,42.54997,41.693207,78.18377,92.59951,42.394257,43.187233,46.971992,46.97259,48.69719,45.85263,45.85292,46.110584,49.386375,49.386242,50.187378,50.187355,51.21084,51.210873,46.969658,32.37433,33.897053,47.405807,39.39015,46.68281,46.247498,48.747814,48.747925,48.068134,44.286175,44.30085,43.417812,41.844425,43.431797,45.97716,45.97729,40.5302,42.663795,42.663567,45.61949,44.72171,38.585567,41.8693,41.25169,41.22343,41.484734,39.79562,38.703163,38.887856,38.886703,37.32876,37.32894,34.40218,34.40208,45.185116,50.43599,50.559658,47.40837,41.20353,47.19628,44.94245,42.54997,41.69318,0.0,0.0,5.59454,6.969816,9.664456
47700,29.058128,36.362064,9.759925,43.02102,5.7027287,7.05356,63.7723,92.63052,92.63052,42.464375,41.445347,43.267685,45.0344,46.5882,47.058205,48.784885,45.93896,46.19764,49.475822,50.27545,51.30008,48.34495,47.059895,32.46785,33.99063,47.702484,39.60209,47.497498,48.872154,48.588383,43.393208,44.214462,39.480156,29.52526,45.46194,46.756283,46.774937,46.339592,46.339592,48.47319,48.840565,48.84072,48.161587,48.153812,44.38701,44.380764,44.394814,43.51191,41.699898,41.93873,43.524487,46.070168,40.620625,42.754147,43.51091,41.757767,45.712013,44.814316,44.1834,40.750977,38.678127,44.1411,41.96115,39.276188,44.25429,41.340294,41.31198,41.272503,41.573235,42.180477,40.962368,39.88275,41.55828,38.790203,38.97429,38.973114,38.668232,37.415,37.4152,33.720108,31.733137,34.487225,45.27214,42.8721,50.52235,50.645527,47.500935,41.295338,47.2893,45.03625,42.64255,41.78573,78.20141,92.63022,42.4648,43.268112,47.05805,47.058643,48.78502,45.938934,45.939217,46.19762,49.47592,49.475784,50.275543,50.27552,51.299976,51.300014,47.059803,32.46785,33.99057,47.497215,39.480156,46.77484,46.33969,48.84072,48.840824,48.16154,44.380512,44.39485,43.511875,41.937946,43.524452,46.07007,46.0702,40.62078,42.754375,42.754147,45.71216,44.814304,38.678127,41.961254,41.34023,41.311924,41.573235,39.882805,38.790123,38.97428,38.97312,37.415005,37.415188,34.48727,34.487167,45.272156,50.52247,50.64568,47.50103,41.29549,47.289192,45.03629,42.64255,41.785698,0.0,0.0,5.7027287,7.05356,9.759915
48600,29.079935,36.4532,9.855161,43.114635,5.8100433,7.1376987,63.77684,92.661156,92.661156,42.534683,41.51746,43.34829,45.11559,46.665215,47.14396,48.87239,46.02496,46.284397,49.56508,50.363323,51.388935,48.43219,47.149776,32.56114,34.08391,47.79577,39.694126,47.588642,48.9633,48.679222,43.483826,44.304996,39.569885,29.614996,45.55192,46.84727,46.86662,46.431442,46.431435,48.565033,48.933098,48.933254,48.254616,48.24684,44.48079,44.474693,44.488426,43.60558,41.792915,42.03186,43.616776,46.16271,40.71086,42.844383,43.601177,41.846706,45.804367,44.906605,44.27569,40.843567,38.770382,44.232136,42.05285,39.366474,44.34329,41.428844,41.400494,41.361015,41.66175,42.26899,41.050884,39.97006,41.64559,38.87731,39.060898,39.05971,38.75483,37.501446,37.501644,33.80637,31.818518,34.572605,45.358883,42.95864,50.608547,50.73127,47.593227,41.38694,47.38184,45.129704,42.734833,41.877945,78.219,92.660866,42.53511,43.348717,47.1438,47.14439,48.872524,46.024933,46.025223,46.284374,49.565174,49.56504,50.36342,50.36339,51.38884,51.38887,47.149685,32.56114,34.08386,47.58836,39.56989,46.866516,46.431538,48.933254,48.933357,48.254562,44.47444,44.48847,43.605553,42.03108,43.616745,46.1626,46.162735,40.71101,42.844612,42.844383,45.804516,44.90659,38.770382,42.05295,41.42878,41.40044,41.66175,39.970116,38.87723,39.060886,39.05972,37.50145,37.50164,34.57265,34.572548,45.3589,50.60866,50.731422,47.593323,41.387093,47.381733,45.12974,42.734825,41.877914,0.0,0.0,5.810039,7.1376987,9.855151
49500,27.889523,32.003178,9.707263,39.67112,5.6649547,7.0198455,67.05599,44.78417,44.78417,38.689354,37.58603,38.856506,40.603046,42.499794,42.559322,44.472504,41.33815,41.405823,44.029884,45.015366,45.42867,41.431366,42.04968,30.511063,32.031338,45.74319,36.25436,43.13862,44.51327,44.0688,38.75527,39.52704,34.32363,24.372433,40.417744,42.269455,42.668617,42.31581,42.31581,44.449406,45.16137,45.16152,44.70266,44.696663,41.10072,41.16063,41.044918,40.24667,38.38657,38.576653,39.91368,42.456085,36.64642,38.77882,39.5328,37.632812,42.67202,41.820232,41.189316,37.227745,35.670494,41.60855,39.17695,37.028854,42.501892,39.75426,39.743,39.70352,40.004253,40.611496,39.393387,38.674435,40.349964,37.647305,37.973022,37.973354,37.668472,36.460365,36.460327,32.820847,31.129082,33.883167,40.29338,37.932514,45.719116,45.862667,43.706764,37.510517,43.643993,41.654663,39.624104,38.825474,44.78417,44.78417,38.689842,38.857018,42.559208,42.55983,44.472588,41.33815,41.33844,41.40583,44.029915,44.029873,45.015602,45.01534,45.428642,45.4287,42.049896,30.511063,32.031113,43.138332,34.32364,42.66858,42.31585,45.16152,45.161556,44.702625,41.161255,41.044918,40.24658,38.57603,39.91365,42.456066,42.456116,36.646526,38.77898,38.77882,42.67214,41.82026,35.67049,39.176987,39.754265,39.743,40.004253,38.674435,37.64732,37.973022,37.97335,36.460358,36.46033,33.88313,33.883316,40.293438,45.71925,45.86287,43.706795,37.510616,43.643955,41.654663,39.62411,38.82549,0.0,0.0,5.6649594,7.0198455,9.707295
50400,28.013596,32.138477,9.529948,39.835342,5.489547,6.875938,67.05599,44.894325,44.894325,39.09084,37.99728,39.206985,40.951622,42.90281,42.83722,44.72763,41.61376,41.660908,44.155525,45.186207,45.538822,41.541523,42.12101,30.434109,31.954689,45.66736,36.300533,43.269352,44.64857,44.204,38.892834,39.665443,34.464535,24.51286,40.552685,42.41642,42.823303,42.47191,42.47191,44.60551,45.323044,45.323174,44.866776,44.860897,41.259373,41.313244,41.20898,40.400352,38.560844,38.747982,40.09254,42.624878,36.86179,38.993664,39.746365,37.867783,42.866417,42.018997,41.389603,37.40395,35.863216,41.783676,39.358578,37.1966,42.65685,39.90492,39.894848,39.86311,40.164635,40.772335,39.554016,38.82006,40.49576,37.776096,38.088264,38.088398,37.783535,36.569145,36.569134,32.92008,31.160913,33.912872,40.517815,38.164715,45.976616,46.125923,43.86672,37.69608,43.808044,41.818768,39.818405,39.0201,44.894325,44.894325,39.091324,39.207504,42.8371,42.837746,44.72772,41.61376,41.61406,41.660915,44.155552,44.155518,45.18647,45.186165,45.538795,45.538864,42.121212,30.434109,31.954481,43.26907,34.464542,42.82327,42.471943,45.323174,45.32321,44.866737,41.313778,41.20898,40.400265,38.747368,40.092503,42.62485,42.624912,36.861908,38.99383,38.993664,42.86653,42.01902,35.86321,39.35862,39.90492,39.894848,40.164635,38.820065,37.776104,38.088264,38.088398,36.569145,36.569134,33.91285,33.912956,40.517876,45.976753,46.12614,43.86675,37.696186,43.808002,41.818768,39.81841,39.02011,0.0,0.0,5.4895515,6.875938,9.529976
51300,27.97766,31.982866,9.359382,39.68609,5.328324,6.768405,67.05599,44.740143,44.740143,38.97457,37.87802,39.073223,40.81692,42.77534,42.694725,44.583344,41.471058,41.516644,44.00229,45.036186,45.384644,41.38734,41.9645,30.269072,31.789658,45.502327,36.140938,43.11374,44.49296,44.048664,38.73772,39.51043,34.3105,24.358751,40.400284,42.265167,42.672836,42.321606,42.321606,44.4552,45.1734,45.173523,44.71753,44.711674,41.109917,41.16358,41.05972,40.25075,38.41323,38.599655,39.944046,42.475662,36.71473,38.846573,39.599194,37.72203,42.722813,41.875923,41.24653,37.255516,35.72007,41.64547,39.21888,37.06009,42.523273,39.772327,39.762375,39.730633,40.032166,40.63987,39.421547,38.68859,40.364292,37.6456,37.95906,37.95922,37.65435,36.440556,36.44054,32.792362,31.039295,33.79125,40.3718,38.01931,45.832962,45.982975,43.716858,37.547604,43.658558,41.669514,39.67482,38.87782,44.740143,44.740143,38.975056,39.07374,42.694607,42.69526,44.58343,41.471058,41.471355,41.51665,44.002316,44.00228,45.03645,45.036144,45.384617,45.384686,41.964706,30.269072,31.789454,43.113457,34.310505,42.672802,42.321644,45.173523,45.17356,44.717487,41.16412,41.05972,40.250668,38.599045,39.944008,42.47564,42.475697,36.714844,38.846737,38.846573,42.72293,41.875946,35.72007,39.21892,39.772327,39.76237,40.032166,38.688595,37.645603,37.95906,37.959217,36.440556,36.44054,33.79123,33.79134,40.371864,45.8331,45.98319,43.716892,37.547714,43.658516,41.669514,39.67482,38.877827,0.0,0.0,5.328324,6.768405,9.359414
52200,29.091633,36.103485,9.265039,42.861084,5.246603,6.7178683,63.759468,92.54403,92.54403,42.572388,41.557354,43.278076,45.041832,46.677998,47.004593,48.708977,45.86714,46.083557,49.255882,50.106564,51.04906,48.098507,46.772377,32.051453,33.574467,47.287132,39.276558,47.23436,48.613583,48.345413,43.160797,43.98597,39.27494,29.319157,45.25788,46.57292,46.60499,46.172024,46.17202,48.305622,48.6824,48.68252,48.006916,47.999386,44.22331,44.213566,44.234722,43.34912,41.557583,41.788963,43.380577,45.91847,40.510315,42.64361,43.399105,41.665684,45.616,44.72546,44.096066,40.605007,38.5825,44.04347,41.868767,39.172607,44.140392,41.222885,41.196907,41.165165,41.466694,42.074398,40.85608,39.735676,41.411373,38.628933,38.793118,38.791706,38.48684,37.226467,37.226704,33.5223,31.486607,34.238567,45.142796,42.74887,50.415028,50.54678,47.33986,41.157925,47.13671,44.877663,42.54692,41.696285,78.15175,92.54374,42.572815,43.27852,47.004433,47.005054,48.709114,45.86712,45.867416,46.08355,49.255974,49.255844,50.106678,50.106617,51.048958,51.049004,46.77227,32.051453,33.57442,47.234074,39.274944,46.60489,46.172123,48.68252,48.682625,48.006863,44.21323,44.234764,43.349094,41.788208,43.380547,45.91837,45.918507,40.510468,42.643845,42.64361,45.616154,44.725452,38.5825,41.86887,41.22281,41.196846,41.466694,39.735733,38.62884,38.793106,38.79172,37.226475,37.226692,34.23862,34.23848,45.142815,50.415154,50.546947,47.339962,41.15808,47.1366,44.8777,42.54692,41.69626,0.0,0.0,5.2465982,6.7178683,9.265025
53100,29.115808,36.204033,9.368777,42.966705,5.371084,6.825025,63.764496,92.5779,92.5779,42.650303,41.6373,43.367428,45.131847,46.76348,47.100136,48.80671,45.962833,46.179737,49.354996,50.204144,51.147415,48.195065,46.87159,32.153534,33.676544,47.389206,39.37775,47.33491,48.714127,48.445705,43.26092,44.086025,39.37435,29.418566,45.35812,46.674736,46.70787,46.27515,46.27515,48.408752,48.786568,48.786694,48.111816,48.104294,44.329163,44.319637,44.34034,43.454857,41.662785,41.894176,43.484512,46.02267,40.61151,42.744804,43.50034,41.765247,45.7211,44.83057,44.201176,40.709393,38.68763,44.148876,41.974022,39.27819,44.24629,41.328876,41.30291,41.27117,41.572697,42.1804,40.962082,39.84197,41.517662,38.735287,38.899597,38.898182,38.59332,37.332985,37.333218,33.62887,31.59341,34.345364,45.239044,42.844887,50.510605,50.641853,47.44368,41.260887,47.240917,44.983086,42.652046,41.801414,78.171196,92.577614,42.650726,43.367867,47.09998,47.100597,48.80684,45.962807,45.9631,46.179726,49.355087,49.354958,50.204254,50.204197,51.147316,51.147354,46.871487,32.153534,33.6765,47.334625,39.37435,46.70777,46.27525,48.786694,48.786797,48.111763,44.31931,44.34038,43.454834,41.893417,43.484474,46.022564,46.022705,40.611664,42.74504,42.74481,45.721245,44.830563,38.68763,41.974125,41.328804,41.30285,41.572697,39.842026,38.73519,38.899582,38.898197,37.332993,37.33321,34.345425,34.34528,45.23906,50.510727,50.642025,47.443775,41.261047,47.24081,44.98312,42.652046,41.801384,0.0,0.0,5.3710794,6.825025,9.368763
54000,1.299995,35.471672,9.472333,41.903534,5.494528,6.9320974,63.711662,92.222824,92.222824,33.303993,32.987537,37.693535,39.665474,39.8999,43.067207,45.48936,42.0883,42.93841,48.086754,48.179733,50.114025,47.181377,46.02015,31.911488,33.434032,47.147488,38.85029,46.597607,47.98177,47.63983,42.40456,43.208492,38.2932,28.344929,44.092052,45.410217,45.4436,45.021385,45.021385,47.154984,47.58827,47.588364,46.991848,46.98486,43.27707,43.27718,43.27707,42.369175,40.48923,40.689842,42.031136,44.67893,38.39169,40.542645,41.31812,39.028084,44.728867,43.851246,43.222057,39.343693,37.707096,43.35494,41.08115,38.59638,43.759033,40.907047,40.889305,40.865067,41.16737,41.775517,40.556995,39.589157,41.265022,38.504677,38.730877,38.730103,38.425255,37.18375,37.183884,33.50157,31.567705,34.317593,42.324963,39.79251,47.072636,47.0363,46.219013,39.597748,45.950966,43.903328,41.669533,40.83144,77.96724,92.22253,33.303993,37.6935,43.0672,43.0672,45.489403,42.08823,42.0883,42.9383,48.086887,48.08674,48.17939,48.179947,50.113888,50.113808,46.020107,31.911488,33.43395,46.597324,38.293205,45.443512,45.021473,47.588364,47.58845,46.991802,43.277176,43.277092,42.36908,40.689182,42.031174,44.678883,44.67889,38.391697,40.54266,40.542633,44.729004,43.85124,37.707096,41.08123,40.907005,40.889275,41.16737,39.58919,38.504627,38.730873,38.730114,37.183758,37.183876,34.31762,34.317554,42.32486,47.072598,47.03623,46.219097,39.59776,45.95091,43.903347,41.669533,40.831432,0.0,0.0,5.494528,6.9320974,9.472328
