,20,40,50,60,103,107,109,113,120,121,125,129,133,137,147,151,153,155,159,161,169,173,175,177,180,181,186,187,193,195,197,199,204,205,211,213,215,219,221,231,233,235,238,240,241,243,245,247,249,251,263,271,277,281,283,291,293,299,301,305,309,313,317,330,333,330_60,329_61,329,101_101,101,105_105,105,225_111,225,111_111,111,114_113,114,112_115,112,115_115,115,119_117,119,123_119,171_119,171,297_120,297,122_120,123_121,123,122_121,122,131_125,131,135_127,135,145_129,145,149_141,149,163_151,163,179_161,179_163,179,185_169,185,183_169,183,189_171,189,201_179,201,315_181,315,203_183,203,202_185,202,209_187,207_189,207,209_189,209,223_191,223,116_193,116,217_193,217,229_199,229,323_201,323,319_205,237_207,237,269_211,269,261_213,257_217,257,261_229,261,273_237,273,275_239,275_241,275,285_247,285,295_249,295,287_255,287,289_255,289,303_257,303,307_261,307,117_263,117,321_265,321,311_267,311,325_269,325,191_271,191,319_273,319,239_275,239,10,335
66600,-0.14981718,-0.0387398,-0.018153504,0.82744175,0.013966015,0.00533777,0.008587702,0.010632178,0.057705402,0.05226643,0.71179736,0.1664784,-0.14981718,0.001726148,0.0037168327,1.483163e-09,-0.0030687724,-0.001953136,0.0016079062,0.0005148812,0.008426118,0.4610163,0.4589251,0.4572567,0.000104982086,0.000104982086,0.026553478,0.41117182,-0.10195376,0.022363728,0.020014957,-0.018724846,0.035947885,0.026553478,0.026331138,0.020803778,0.02373888,-0.011185593,0.011185593,0.28507388,0.2800574,0.0061819586,0.039904177,0.039904177,0.039904177,0.03986905,0.015257022,0.007289391,0.0035669683,0.0016684077,0.0006654249,-0.004147898,0.00017523934,0.009661663,0.016141402,0.0022013937,-0.007940607,0.0118138855,0.0118138855,0.007872076,0.0068569058,0.0155233275,0.007271193,0.0,-1.6096257e-08,0.0,0.8274417,0.8274417,-8.048128e-09,3.9640593e-09,-0.021635775,-0.021635775,0.014605509,0.014605509,-0.0007557047,-0.0007557047,0.008944735,0.008944735,0.031724606,0.031724606,0.0031315307,0.0031315307,-0.039641492,-0.039641492,0.52450967,-0.0013237407,-0.0013237407,0.024567403,0.024567403,0.019128429,0.52450967,0.52450967,0.019128429,0.019128429,0.15621106,0.15621106,0.0056808065,0.0056808055,0.003954658,0.003954658,-0.00025033974,-0.00025033977,-0.006642634,-0.006642634,0.44543314,0.44543314,0.44543314,-0.00058789976,-0.00058789976,0.4380909,0.4380909,0.2960737,0.2960737,-0.0387398,-0.0387398,-0.12431749,-0.12431749,0.010430098,0.010430098,0.035947885,0.035947885,0.0057497034,0.029154938,0.029154938,0.0057497034,0.0057497034,0.013917473,0.013917473,0.018768955,0.018768955,-0.01019324,-0.01019324,0.2960737,0.2960737,0.0032152308,0.0032152308,-0.0010892345,0.032219566,0.032219566,0.024261953,0.024261953,0.007404765,0.0009206122,0.0009206122,0.007404765,0.007404765,0.027779553,0.027779553,0.009836902,0.009836902,0.009836902,-0.0072252685,-0.0072252685,0.008916133,0.008916133,0.014045146,0.014045146,-0.018153504,-0.018153504,0.012753515,0.012753515,0.020625591,0.020625591,0.032439474,0.032439474,0.44494778,0.44494778,0.016881973,0.016881973,0.010807809,0.010807809,-0.113509685,-0.113509685,-0.0010892345,-0.0010892345,0.010486425,0.010486425,0.0,0.82744175
67500,-0.14950481,-0.03881557,-0.01793897,0.8269906,0.013960579,0.0053361803,0.008582265,0.010625771,0.057693947,0.052255314,0.71134627,0.16618496,-0.14950481,0.001726148,0.0037356908,7.31926e-11,-0.0030876284,-0.0019719917,0.0016267623,0.0005337372,0.008426189,0.46089384,0.45880267,0.45713425,0.000104982086,0.00010498209,0.026541274,0.41105124,-0.10195376,0.02242991,0.020081136,-0.018734429,0.035922218,0.026541274,0.026330411,0.020794667,0.023730528,-0.011184008,0.011184008,0.2849359,0.2800574,0.006131102,0.039689645,0.039689645,0.039689645,0.039654516,0.015208913,0.007289391,0.0035669683,0.0016684077,0.0006654249,-0.0040997895,0.00017523934,0.009581323,0.016007207,0.0022013937,-0.007862118,0.011811368,0.011811368,0.007870282,0.006857378,0.015524705,0.0072682993,0.0,-1.6096257e-08,0.0,0.8269906,0.8269906,-8.048128e-09,3.769476e-09,-0.021630341,-0.021630341,0.014598357,0.014598357,-0.0007611406,-0.0007611406,0.008941948,0.008941948,0.03171648,0.03171648,0.0031299412,0.0031299412,-0.03963217,-0.03963217,0.5243569,-0.0013426681,-0.0013426681,0.02456217,0.02456217,0.019123536,0.5243569,0.5243569,0.019123536,0.019123536,0.15591753,0.15591753,0.0056996644,0.005699664,0.0039735157,0.0039735157,-0.00025034184,-0.0002503418,-0.0066427053,-0.0066427053,0.44531232,0.44531232,0.44531232,-0.00058789976,-0.00058789976,0.43796957,0.43796957,0.29588485,0.29588485,-0.03881557,-0.03881557,-0.12438367,-0.12438367,0.0104166325,0.0104166325,0.035922218,0.035922218,0.0057466053,0.029151063,0.029151063,0.0057466053,0.0057466053,0.01391032,0.01391032,0.018759761,0.018759761,-0.010191283,-0.010191283,0.29588485,0.29588485,0.003077226,0.003077226,-0.0011371977,0.03214593,0.03214593,0.024095526,0.024095526,0.0073566576,0.0009206122,0.0009206122,0.0073566576,0.0073566576,0.027565021,0.027565021,0.009756562,0.009756562,0.009756562,-0.007169563,-0.007169563,0.008837644,0.008837644,0.0139091015,0.0139091015,-0.01793897,-0.01793897,0.0127508035,0.0127508035,0.020621084,0.020621084,0.03243245,0.03243245,0.44482693,0.44482693,0.01687315,0.01687315,0.010805707,0.010805707,-0.11357796,-0.11357796,-0.0011371977,-0.0011371977,0.010345526,0.010345526,0.0,0.82699066
68400,-0.14962843,-0.03862281,-0.017825035,0.8264921,0.01397602,0.005340704,0.008597706,0.0106444005,0.057727817,0.052286908,0.7118572,0.16631521,-0.14962843,0.001726148,0.003736736,-2.5382612e-09,-0.0030886705,-0.0019730339,0.0016278044,0.0005347792,0.008431779,0.46123472,0.45914355,0.4574751,0.000104982086,0.00010498209,0.026519319,0.4113363,-0.10390956,0.022014838,0.019666063,-0.018956747,0.035769142,0.026519319,0.026377058,0.020811347,0.023769483,-0.011189541,0.011189541,0.28371084,0.2787956,0.0061334516,0.039575707,0.039575707,0.039575707,0.03954058,0.015183351,0.007289391,0.0035669683,0.0016684077,0.0006654249,-0.004074227,0.00017523934,0.009538656,0.01593594,0.0022013937,-0.007820433,0.011818524,0.011818524,0.007875376,0.0068610203,0.0155383125,0.007236397,0.0,-1.6096257e-08,0.0,0.8264921,0.8264921,0.0,3.769656e-09,-0.021645777,-0.021645777,0.014618219,0.014618219,-0.0007457003,-0.0007457003,0.008949919,0.008949919,0.031739533,0.031739533,0.0031344655,0.0031344655,-0.039658666,-0.039658666,0.52472496,-0.0013493006,-0.0013493006,0.024577036,0.024577036,0.019136121,0.52472496,0.52472496,0.019136121,0.019136121,0.1560422,0.1560422,0.0057007084,0.0057007084,0.0039745606,0.0039745606,-0.00025034463,-0.00025034466,-0.0066482956,-0.0066482956,0.4456476,0.4456476,0.4456476,-0.00058789976,-0.00058789976,0.43830124,0.43830124,0.29466218,0.29466218,-0.03862281,-0.03862281,-0.1259244,-0.1259244,0.010285513,0.010285513,0.035769142,0.035769142,0.005707972,0.029242259,0.029242259,0.005707972,0.005707972,0.013930181,0.013930181,0.018786361,0.018786361,-0.010188103,-0.010188103,0.29466218,0.29466218,0.0031140128,0.0031140128,-0.0011029457,0.03202711,0.03202711,0.024007155,0.024007155,0.0073310947,0.0009206122,0.0009206122,0.0073310947,0.0073310947,0.027451085,0.027451085,0.009713895,0.009713895,0.009713895,-0.00713998,-0.00713998,0.00879596,0.00879596,0.013836851,0.013836851,-0.017825035,-0.017825035,0.012758512,0.012758512,0.020633887,0.020633887,0.032452416,0.032452416,0.44516227,0.44516227,0.016908465,0.016908465,0.010838747,0.010838747,-0.11508565,-0.11508565,-0.0011029457,-0.0011029457,0.010350411,0.010350411,0.0,0.82649213
69300,-0.14930841,-0.038695157,-0.017622411,0.82604176,0.013970918,0.005339213,0.008592606,0.010638389,0.057717107,0.05227647,0.7114069,0.16601504,-0.14930841,0.001726148,0.0037563029,-1.1553194e-11,-0.0031082402,-0.0019926038,0.0016473742,0.00055434916,0.00843205,0.46111977,0.4590286,0.45736018,0.00010498209,0.00010498209,0.026507864,0.41122296,-0.10390956,0.02207795,0.019729177,-0.018965974,0.035744876,0.026507864,0.026376445,0.020802803,0.023761658,-0.011188057,0.011188057,0.28358045,0.2787956,0.0060854782,0.039373085,0.039373085,0.039373085,0.039337955,0.015137901,0.007289391,0.0035669683,0.0016684077,0.0006654249,-0.0040287757,0.00017523934,0.009462777,0.015809195,0.0022013937,-0.007746301,0.01181616,0.01181616,0.007873692,0.0068614776,0.015539646,0.0072336663,0.0,-1.6096257e-08,0.0,0.82604176,0.82604176,-8.048128e-09,3.7652184e-09,-0.02164067,-0.02164067,0.014611503,0.014611503,-0.0007508009,-0.00075080094,0.008947302,0.008947302,0.031731904,0.031731904,0.0031329743,0.0031329743,-0.039649915,-0.039649915,0.5245794,-0.0013691416,-0.0013691416,0.024572125,0.024572125,0.019131485,0.5245794,0.5245794,0.019131485,0.019131485,0.15574177,0.15574177,0.0057202755,0.0057202755,0.0039941277,0.0039941277,-0.00025034187,-0.0002503419,-0.006648567,-0.006648567,0.44553414,0.44553414,0.44553414,-0.00058789976,-0.00058789976,0.4381873,0.4381873,0.29448378,0.29448378,-0.038695157,-0.038695157,-0.12598751,-0.12598751,0.010272705,0.010272705,0.035744876,0.035744876,0.005705059,0.029238682,0.029238682,0.005705059,0.005705059,0.013923467,0.013923467,0.018777734,0.018777734,-0.010186273,-0.010186273,0.29448378,0.29448378,0.0029836278,0.0029836278,-0.0011481879,0.031957604,0.031957604,0.023849983,0.023849983,0.0072856424,0.00092061225,0.0009206122,0.0072856424,0.0072856424,0.027248463,0.027248463,0.009638017,0.009638017,0.009638017,-0.0070873676,-0.0070873676,0.0087218275,0.0087218275,0.01370836,0.01370836,-0.017622411,-0.017622411,0.012755965,0.012755965,0.020629657,0.020629657,0.03244582,0.03244582,0.44504884,0.44504884,0.016900182,0.016900182,0.0108368,0.0108368,-0.115150705,-0.115150705,-0.0011481879,-0.0011481879,0.010217294,0.010217294,0.0,0.82604176
70200,-0.1489918,-0.03875724,-0.017427148,0.825592,0.013965691,0.0053376863,0.008587378,0.01063223,0.057706125,0.05226579,0.7109571,0.16571765,-0.1489918,0.001726148,0.003775356,-6.3584333e-09,-0.0031272848,-0.0020116484,0.0016664186,0.0005733936,0.008432243,0.46100226,0.45891112,0.4572427,0.00010498209,0.00010498209,0.026496459,0.41110766,-0.10390956,0.022132423,0.019783651,-0.018973587,0.035721533,0.026496459,0.02637542,0.0207941,0.02375353,-0.011186523,0.011186523,0.2834542,0.2787956,0.0060397997,0.039177824,0.039177824,0.039177824,0.039142694,0.015094079,0.007289391,0.0035669683,0.0016684077,0.0006654249,-0.003984955,0.00017523934,0.009389654,0.015687056,0.0022013937,-0.007674862,0.011813742,0.011813742,0.00787197,0.0068618855,0.015540744,0.0072310367,0.0,-1.6096257e-08,0.0,0.825592,0.825592,-8.048128e-09,3.7652157e-09,-0.02163545,-0.02163545,0.014604629,0.014604629,-0.0007560274,-0.0007560274,0.008944623,0.008944623,0.031724103,0.031724103,0.0031314474,0.0031314474,-0.03964096,-0.03964096,0.52443177,-0.0013883781,-0.0013883781,0.0245671,0.0245671,0.019126765,0.52443177,0.52443177,0.019126765,0.019126765,0.15544419,0.15544419,0.0057393285,0.0057393285,0.0040131807,0.0040131807,-0.00025035054,-0.00025035054,-0.006648759,-0.006648759,0.44541824,0.44541824,0.44541824,-0.00058789976,-0.00058789976,0.43807098,0.43807098,0.2943119,0.2943119,-0.03875724,-0.03875724,-0.12604198,-0.12604198,0.01026076,0.01026076,0.035721533,0.035721533,0.0057023624,0.029234348,0.029234348,0.0057023624,0.0057023624,0.013916593,0.013916593,0.018768895,0.018768895,-0.010184441,-0.010184441,0.2943119,0.2943119,0.00285739,0.00285739,-0.0011912369,0.03189121,0.03189121,0.023698539,0.023698539,0.007241823,0.0009206122,0.0009206122,0.007241823,0.007241823,0.027053198,0.027053198,0.009564893,0.009564893,0.009564893,-0.007036668,-0.007036668,0.008650388,0.008650388,0.013584537,0.013584537,-0.017427148,-0.017427148,0.012753359,0.012753359,0.020625329,0.020625329,0.032439068,0.032439068,0.44493288,0.44493288,0.016891642,0.016891642,0.010834676,0.010834676,-0.11520731,-0.11520731,-0.0011912369,-0.0011912369,0.010088427,0.010088427,0.0,0.82559204
71100,-0.1486781,-0.03880941,-0.017239537,0.82514286,0.013960385,0.005336132,0.008582071,0.010625965,0.057694923,0.052254915,0.710508,0.16542274,-0.1486781,0.001726148,0.0037940175,-1.718343e-11,-0.0031459548,-0.0020303184,0.0016850888,0.00059206376,0.008432372,0.4608828,0.45879164,0.45712325,0.000104982086,0.00010498209,0.02648515,0.41099083,-0.10390956,0.022178542,0.01982977,-0.018979639,0.035699137,0.02648515,0.026374005,0.020785278,0.023745144,-0.011184943,0.011184943,0.2833326,0.2787956,0.0059962426,0.038990214,0.038990214,0.038990214,0.03895508,0.015051965,0.007289391,0.0035669683,0.0016684077,0.0006654249,-0.0039428403,0.00017523934,0.009319398,0.015569702,0.0022013937,-0.0076062214,0.011811279,0.011811279,0.007870215,0.0068622413,0.015541608,0.007228513,0.0,-1.6096257e-08,0.0,0.82514286,0.82514286,8.048128e-09,3.7652157e-09,-0.021630133,-0.021630133,0.01459764,0.01459764,-0.0007613349,-0.0007613349,0.008941896,0.008941896,0.031716157,0.031716157,0.003129893,0.003129893,-0.03963184,-0.03963184,0.5242823,-0.0014071763,-0.0014071763,0.024561984,0.024561984,0.019121978,0.5242823,0.5242823,0.019121978,0.019121978,0.15514913,0.15514913,0.0057579903,0.0057579903,0.0040318426,0.0040318426,-0.00025034195,-0.00025034195,-0.0066488865,-0.0066488865,0.44530034,0.44530034,0.44530034,-0.00058789976,-0.00058789976,0.43795276,0.43795276,0.2941467,0.2941467,-0.03880941,-0.03880941,-0.1260881,-0.1260881,0.010249673,0.010249673,0.035699137,0.035699137,0.0056998734,0.029229313,0.029229313,0.0056998734,0.0056998734,0.013909604,0.013909604,0.018759904,0.018759904,-0.010182609,-0.010182609,0.2941467,0.2941467,0.002735733,0.002735733,-0.0012322702,0.031827774,0.031827774,0.023553045,0.023553045,0.0071997084,0.0009206122,0.0009206122,0.0071997084,0.0071997084,0.026865589,0.026865589,0.009494636,0.009494636,0.009494636,-0.0069879554,-0.0069879554,0.008581746,0.008581746,0.013465568,0.013465568,-0.017239537,-0.017239537,0.012750706,0.012750706,0.02062092,0.02062092,0.0324322,0.0324322,0.444815,0.444815,0.016882904,0.016882904,0.010832396,0.010832396,-0.115255706,-0.115255706,-0.0012322702,-0.0012322702,0.009964245,0.009964245,0.0,0.82514286
72000,-0.13168272,-0.02671462,-0.010166651,0.8257048,0.0122124,0.00483721,0.0050693275,0.006145495,0.062038794,0.05577633,0.7102497,0.15171245,-0.13168272,0.0022925402,0.0051724804,2.2190697e-11,-0.0043117725,-0.0028300679,0.0023715596,0.00091988564,0.008856412,0.46453142,0.46175405,0.45953822,0.00013942935,0.00013942935,0.024685042,0.40617716,-0.10264775,0.016250558,0.013131094,-0.013583525,0.03544139,0.024685042,0.029545236,0.017173469,0.019508028,-0.01264764,0.01264764,0.28168538,0.275578,0.007123952,0.039054263,0.039054263,0.039054263,0.039007608,0.017100964,0.009681223,0.00473738,0.0022158541,0.00088376756,-0.002346659,0.00023273975,0.00761031,0.012715911,0.0029237259,-0.005442543,0.012601775,0.012601775,0.008283992,0.00889548,0.019506333,0.0071473788,0.0,-1.6096257e-08,0.0,0.82570475,0.82570475,-8.048128e-09,4.158643e-09,-0.022398794,-0.022398794,0.010731765,0.010731765,-0.0073398836,-0.0073398836,0.008464127,0.008464127,0.031828914,0.031828914,0.001907049,0.001907049,-0.04117994,-0.04117994,0.5363558,0.00034037372,0.00034037384,0.026211454,0.026211454,0.019948987,0.5363558,0.5363558,0.019948987,0.019948987,0.14041065,0.14041065,0.007780881,0.007780882,0.0054883417,0.0054883417,-0.0003324853,-0.00033248533,-0.0064877216,-0.0064877216,0.44604328,0.44604328,0.44604328,-0.0007808043,-0.0007808043,0.43650323,0.43650323,0.29520807,0.29520807,-0.02671462,-0.02671462,-0.11889832,-0.11889832,0.01213187,0.01213187,0.03544139,0.03544139,0.0075115743,0.025715394,0.025715394,0.0075115743,0.0075115743,0.009817965,0.009817965,0.013536551,0.013536551,-0.011747528,-0.011747528,0.29520807,0.29520807,0.0037151137,0.0037151137,-2.3425939e-05,0.031912923,0.031912923,0.0214417,0.0214417,0.0066721863,0.001222688,0.001222688,0.0066721863,0.0066721863,0.022951247,0.022951247,0.007843049,0.007843049,0.007843049,-0.005977748,-0.005977748,0.006738163,0.006738163,0.009813813,0.009813813,-0.010166647,-0.010166647,0.0136096785,0.0136096785,0.02189367,0.02189367,0.034495443,0.034495443,0.44539866,0.44539866,0.010612547,0.010612547,0.010038905,0.010038905,-0.10885941,-0.10885941,-2.3425933e-05,-2.3425717e-05,0.010862493,0.010862493,0.0,0.8257048
72900,-0.130993,-0.027031073,-0.010166411,0.8253313,0.012223824,0.0048423344,0.0050807525,0.006161269,0.062068,0.05580258,0.7098762,0.15107663,-0.130993,0.0022925402,0.0052151103,-7.2759976e-09,-0.0043543978,-0.0028726931,0.0024141849,0.00096251105,0.008867704,0.46480897,0.4620317,0.4598158,0.00013942935,0.00013942935,0.02469925,0.40643063,-0.10264775,0.016513921,0.013394457,-0.013636616,0.035440676,0.02469925,0.029562768,0.01719199,0.019534713,-0.012652458,0.012652458,0.28168532,0.275578,0.007124495,0.039054025,0.039054025,0.039054025,0.039007373,0.01710091,0.009681223,0.00473738,0.0022158541,0.00088376756,-0.0023466046,0.00023273975,0.007610221,0.0127157625,0.0029237259,-0.0054424563,0.012607721,0.012607721,0.008288182,0.008897254,0.019513503,0.0071473527,0.0,-1.6096257e-08,0.0,0.8253313,0.8253313,0.0,4.1547468e-09,-0.02241021,-0.02241021,0.010748067,0.010748067,-0.007328459,-0.007328459,0.008470664,0.008470664,0.031849567,0.031849567,0.0019121733,0.0019121733,-0.041202005,-0.041202005,0.53660876,0.000286456,0.00028645608,0.026223805,0.026223805,0.019958386,0.53660876,0.53660876,0.019958386,0.019958386,0.13976356,0.13976356,0.007823512,0.007823511,0.0055309716,0.0055309716,-0.00033248993,-0.00033248993,-0.006499014,-0.006499014,0.44631606,0.44631606,0.44631606,-0.0007808043,-0.0007808043,0.4367742,0.4367742,0.29520854,0.29520854,-0.027031073,-0.027031073,-0.119161665,-0.119161665,0.012116948,0.012116948,0.035440676,0.035440676,0.007507262,0.025753565,0.025753565,0.007507262,0.007507262,0.009834269,0.009834269,0.013558864,0.013558864,-0.011749744,-0.011749744,0.29520854,0.29520854,0.0037150488,0.0037150488,-2.2856566e-05,0.03191278,0.03191278,0.02144152,0.02144152,0.006672132,0.001222688,0.001222688,0.006672132,0.006672132,0.02295101,0.02295101,0.007842961,0.007842961,0.007842961,-0.005977686,-0.005977686,0.006738077,0.006738077,0.009813664,0.009813664,-0.010166411,-0.010166411,0.013616084,0.013616084,0.021904266,0.021904266,0.034511987,0.034511987,0.44567147,0.44567147,0.010637459,0.010637459,0.010049267,0.010049267,-0.109112404,-0.109112404,-2.285754e-05,-2.2857745e-05,0.010862402,0.010862402,0.0,0.8253313
73800,-0.13032697,-0.027321586,-0.010168781,0.8249582,0.0122344,0.0048470777,0.005091328,0.006175867,0.062095072,0.0558269,0.70950305,0.15046166,-0.13032697,0.0022925402,0.0052554263,-2.15933e-11,-0.004394718,-0.0029130133,0.002454505,0.0010028313,0.0088784285,0.4650661,0.46228883,0.46007293,0.00013942935,0.00013942935,0.024712523,0.4066654,-0.10264775,0.016755536,0.013636074,-0.013685513,0.035440303,0.024712523,0.029578991,0.017209178,0.01955939,-0.012656922,0.012656922,0.2816869,0.275578,0.0071256496,0.039056394,0.039056394,0.039056394,0.03900974,0.017101457,0.009681223,0.00473738,0.0022158541,0.00088376756,-0.0023471515,0.00023273975,0.0076111094,0.012717246,0.0029237259,-0.0054433243,0.012613228,0.012613228,0.008292063,0.008898901,0.019520165,0.007147359,0.0,-1.6096257e-08,0.0,0.82495815,0.82495815,0.0,3.967796e-09,-0.022420788,-0.022420788,0.010763168,0.010763168,-0.007317883,-0.007317883,0.008476719,0.008476719,0.03186869,0.03186869,0.0019169166,0.0019169166,-0.041222442,-0.041222442,0.5368419,0.00023541095,0.00023541095,0.026235247,0.026235247,0.019967072,0.5368419,0.5368419,0.019967072,0.019967072,0.13913786,0.13913786,0.007863827,0.007863827,0.0055712876,0.0055712876,-0.0003324854,-0.0003324854,-0.006509739,-0.006509739,0.44656873,0.44656873,0.44656873,-0.0007808043,-0.0007808043,0.43702522,0.43702522,0.29521132,0.29521132,-0.027321588,-0.027321588,-0.11940329,-0.11940329,0.012103305,0.012103305,0.035440303,0.035440303,0.007503345,0.025788818,0.025788818,0.007503345,0.007503345,0.0098493695,0.0098493695,0.013579517,0.013579517,-0.0117518315,-0.0117518315,0.29521132,0.29521132,0.003716632,0.003716632,-2.1708414e-05,0.03191356,0.03191356,0.021443339,0.021443339,0.0066726785,0.0012226881,0.001222688,0.0066726785,0.0066726785,0.02295338,0.02295338,0.007843848,0.007843848,0.007843848,-0.0059783007,-0.0059783007,0.006738945,0.006738945,0.009815164,0.009815164,-0.0101687815,-0.0101687815,0.013622018,0.013622018,0.021914082,0.021914082,0.03452731,0.03452731,0.44592416,0.44592416,0.010660489,0.010660489,0.010058826,0.010058826,-0.10934447,-0.10934447,-2.1709453e-05,-2.1708454e-05,0.0108639905,0.0108639905,0.0,0.8249582
74700,0.46981895,0.13794525,0.04937655,4.2371767e-08,0.004650005,1.738305e-05,-0.0024930672,-0.005828818,0.040661953,0.03585585,-0.115455024,-0.43341556,0.46981895,0.0022925402,0.019879485,2.2190697e-11,-0.019018779,-0.01753707,0.017078564,0.01562689,0.010523085,0.26961306,0.26683578,0.26461992,0.00013942935,0.00013942935,0.01409434,0.23338082,-0.10264775,-0.10877224,-0.11189171,0.026053539,0.028310848,0.01409434,0.014580712,0.004972777,-0.0047334787,-0.00839469,0.00839469,0.24836886,0.275578,-0.011972174,-0.02048894,-0.02048894,-0.02048894,-0.020535594,0.0045402735,0.009681223,0.00473738,0.0022158541,0.00088376756,0.010214033,0.00023273975,-0.01468806,-0.024528923,0.0029237259,0.016316969,0.008098302,0.008098302,0.0052660597,0.0059909956,0.009180928,0.0058069522,2.4144388e-08,1.6096257e-08,0.0,4.0240646e-08,4.22419e-08,8.048128e-09,8.482495e-09,-0.0148363905,-0.0148363905,-0.0014688079,-0.0014688079,-0.01490228,-0.01490228,0.0033542474,0.0033542474,0.015216422,0.015216422,-0.0029127782,-0.0029127782,-0.024277398,-0.024277398,0.303687,-0.016033303,-0.016033303,0.016847154,0.016847154,0.012041055,0.303687,0.303687,0.012041055,0.012041055,-0.446384,-0.446384,0.022487886,0.022487886,0.020195346,0.020195346,-0.00033248533,-0.00033248533,-0.008154394,-0.008154394,0.25537792,0.25537792,0.25537792,-0.0007808043,-0.0007808043,0.24874236,0.24874236,0.24279541,0.24279541,0.13794525,0.13794525,0.006124485,0.006124485,0.015592034,0.015592034,0.028310848,0.028310848,0.009121564,-0.0104615055,-0.0104615055,0.009121564,0.009121564,-0.0023826063,-0.0023826063,-0.0035476398,-0.0035476398,-0.011747407,-0.011747407,0.24279541,0.24279541,-0.029601423,-0.029601423,-0.017779125,0.0070266845,0.0070266845,-0.025540812,-0.025540812,-0.005888505,0.0012226881,0.001222688,-0.005888505,-0.005888505,-0.03659196,-0.03659196,-0.01445532,-0.01445532,-0.01445532,0.009507572,0.009507572,-0.015021349,-0.015021349,-0.027969878,-0.027969878,0.049376555,0.049376555,0.008748853,0.008748853,0.014014912,0.014014912,0.022113215,0.022113215,0.25473332,0.25473332,-0.010724475,-0.010724475,0.0053997855,0.0053997855,0.011524269,0.011524269,-0.017779125,-0.017779125,-0.02379447,-0.02379447,0.0,0.0
75600,0.4818239,0.14380795,0.053608973,4.4101153e-08,0.004360461,-0.0005102317,-0.003707009,-0.0074678464,0.043108296,0.037894107,-0.114445604,-0.44356674,0.4818239,0.0025892218,0.02050714,-1.4977521e-11,-0.019535046,-0.01786159,0.017343746,0.015704209,0.010972612,0.27547553,0.2723388,0.26983616,0.00015747314,0.00015747314,0.013389168,0.23489548,-0.10264775,-0.11127287,-0.114796035,0.029011903,0.028411888,0.013389168,0.016563175,0.0030404902,-0.007022739,-0.00910788,0.00910788,0.25060833,0.2775338,-0.011606148,-0.020982962,-0.020982962,-0.020982962,-0.021035654,0.00561149,0.010934087,0.0053504524,0.0025026114,0.0009981374,0.011052197,0.00026285902,-0.01578092,-0.026353711,0.0033020906,0.017639456,0.008566827,0.008566827,0.0057403212,0.0067028305,0.011472111,0.00583831,2.4144388e-08,8.048128e-09,0.0,2.4144388e-08,2.075343e-08,0.0,9.075027e-09,-0.015865091,-0.015865091,-0.0037580666,-0.0037580666,-0.017722119,-0.017722119,0.0029563524,0.0029563524,0.015093028,0.015093028,-0.0038195904,-0.0038195904,-0.025024489,-0.025024489,0.3140005,-0.015250933,-0.015250933,0.017813437,0.017813437,0.012599243,0.3140005,0.3140005,0.012599243,0.012599243,-0.4573012,-0.4573012,0.023453098,0.023453098,0.020863876,0.020863876,-0.00037551287,-0.00037551284,-0.008297387,-0.008297387,0.25977135,0.25977135,0.25977135,-0.00088184956,-0.00088184956,0.2523405,0.2523405,0.24622896,0.24622896,0.14380793,0.14380793,0.008625118,0.008625118,0.016576253,0.016576253,0.028411888,0.028411888,0.010348679,-0.012435653,-0.012435653,0.010348679,0.010348679,-0.004790121,-0.004790121,-0.0057234312,-0.0057234312,-0.012791015,-0.012791015,0.24622896,0.24622896,-0.029627351,-0.029627351,-0.017444458,0.0070087966,0.0070087966,-0.027172256,-0.027172256,-0.0061668954,0.0013809183,0.0013809182,-0.0061668954,-0.0061668954,-0.039169896,-0.039169896,-0.015518062,-0.015518062,-0.015518062,0.010177544,0.010177544,-0.016176168,-0.016176168,-0.030221142,-0.030221142,0.053608973,0.053608973,0.009246612,0.009246612,0.014986933,0.014986933,0.02355376,0.02355376,0.25904334,0.25904334,-0.0137255695,-0.0137255695,0.005091065,0.005091065,0.0137161845,0.013716184,-0.017444458,-0.017444458,-0.02378904,-0.02378904,0.0,0.0
